"STATION","NAME","DATE","PRCP","SNOW","TAVG","TMAX","TMIN"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-09-27","0.00","0.0","59","73","45"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-09-28","0.00","0.0","66","77","54"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-09-29","0.00","0.0","64","76","52"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-09-30","0.00","0.0","63","75","51"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-01","0.00","0.0","67","81","52"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-02","0.00","0.0","63","75","51"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-03","0.00","0.0","58","67","49"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-04","0.00","0.0","57","69","44"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-05","0.00","0.0","52","63","41"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-06","0.00","0.0","52","66","38"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-07","0.00","0.0","52","68","36"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-08","0.00","0.0","54","69","38"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-09","0.00","0.0","61","78","44"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-10","0.27","0.0","56","63","49"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-11","0.38","0.0","46","55","37"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-12","0.11","0.0","44","54","34"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-13","0.15","0.0","46","49","43"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-14","0.02","0.0","49","56","41"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-15","0.00","0.0","48","60","36"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-16","0.00","0.0","51","64","38"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-17","0.00","0.0","52","65","39"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-18","0.00","0.0","56","72","39"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-19","0.00","0.0","56","68","44"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-20","0.00","0.0","57","72","41"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-21","0.14","0.0","54","64","43"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-22","0.00","0.0","47","52","42"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-23","0.00","0.0","48","59","36"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-24","0.00","0.0","53","59","46"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-25","0.00","0.0","53","62","44"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-26","0.00","0.0","57","64","49"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-27","0.61","0.0","49","54","43"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-28","0.11","0.0","48","55","41"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-29","0.00","0.0","52","57","46"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-30","0.18","0.0","47","51","42"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-10-31","0.03","0.0","44","48","40"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-01","0.01","0.0","41","45","37"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-02","0.00","0.0","38","45","30"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-03","0.00","0.0","37","46","27"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-04","0.00","0.0","39","51","26"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-05","0.03","0.2","39","44","33"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-06","0.02","0.2","33","39","27"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-07","0.00","0.0","30","38","22"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-08","0.16","1.6","32","40","24"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-09","0.49","6.1","31","32","30"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-10","0.07","1.2","27","33","20"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-11","0.01","0.6","23","31","15"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-12","0.12","3.0","24","29","19"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-13","0.00","0.0","25","34","16"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-14","0.02","0.2","32","40","24"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-15","0.34","3.7","28","33","23"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-16","0.01","0.1","24","29","19"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-17","0.01","0.1","23","29","16"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-18","0.00","0.0","26","34","17"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-19","0.00","0.0","27","35","19"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-20","0.00","0.0","27","35","18"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-21","0.00","0.0","28","35","21"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-22","0.00","0.0","29","36","21"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-23","0.00","0.0","32","40","23"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-24","0.00","0.0","30","36","24"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-25","0.00","0.0","30","38","22"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-26","0.00","0.0","36","43","29"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-27","0.00","0.0","39","45","32"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-28","0.00","0.0","37","43","31"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-29","0.02","0.0","44","60","28"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-11-30","0.00","0.0","37","45","28"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-01","0.00","0.0","33","42","24"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-02","0.00","0.0","33","42","23"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-03","0.00","0.0","34","45","22"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-04","0.00","0.0","34","44","24"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-05","0.00","0.0","34","43","24"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-06","0.00","0.0","35","46","24"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-07","0.00","0.0","34","44","24"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-08","0.00","0.0","35","44","26"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-09","0.00","0.0","37","48","26"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-10","0.32","3.0","35","45","25"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-11","0.00","0.0","25","32","18"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-12","0.11","1.0","30","31","28"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-13","0.15","2.8","33","36","29"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-14","0.01","0.0","40","45","35"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-15","0.26","1.3","35","41","29"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-16","0.00","0.0","31","38","23"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-17","0.00","0.0","32","39","25"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-18","0.00","0.0","29","35","22"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-19","0.00","0.0","26","32","20"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-20","0.00","0.0","32","39","25"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-21","0.00","0.0","39","47","30"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-22","0.00","0.0","35","43","26"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-23","0.00","0.0","35","46","24"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-24","0.38","4.2","30","35","24"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-25","0.00","0.0","26","34","18"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-26","0.00","0.0","23","31","14"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-27","0.00","0.0","25","36","14"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-28","0.00","0.0","22","31","13"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-29","0.00","0.0","20","28","11"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-30","0.00","0.2","24","28","19"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2000-12-31","0.01","0.4","23","26","19"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-01","0.00","0.1","21","25","17"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-02","0.02","0.2","26","28","24"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-03","0.00","0.0","23","26","20"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-04","0.00","0.0","24","26","21"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-05","0.00","0.0","23","25","21"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-06","0.01","0.1","23","25","21"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-07","0.00","0.0","19","25","12"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-08","0.00","0.0","20","24","16"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-09","0.00","0.0","24","35","12"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-10","0.04","0.3","27","34","19"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-11","0.10","0.0","37","46","28"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-12","0.01","0.0","33","36","29"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-13","0.03","0.4","34","38","29"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-14","0.04","0.8","32","35","28"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-15","0.02","0.3","28","32","24"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-16","0.00","0.0","26","33","19"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-17","0.00","0.0","22","27","16"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-18","0.00","0.0","24","31","17"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-19","0.08","0.8","28","34","21"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-20","0.01","0.3","28","36","20"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-21","0.00","0.0","29","38","20"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-22","0.00","0.0","29","36","22"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-23","0.00","0.0","33","39","27"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-24","0.00","0.0","35","49","20"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-25","0.24","1.6","32","38","26"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-26","0.00","0.0","33","41","25"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-27","0.00","0.0","32","39","24"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-28","0.00","0.0","30","36","24"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-29","0.14","1.5","28","36","20"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-30","0.04","0.1","25","30","19"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-01-31","0.00","0.0","25","32","17"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-02-01","0.00","0.0","32","38","25"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-02-02","0.00","0.0","35","44","26"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-02-03","0.00","0.0","39","44","34"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-02-04","0.00","0.0","44","53","35"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-02-05","0.00","0.0","41","52","30"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-02-06","0.31","2.6","34","40","27"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-02-07","0.20","1.8","27","32","22"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-02-08","0.00","0.0","16","24","7"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-02-09","0.00","0.0","19","28","9"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-02-10","0.00","0.0","28","40","15"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-02-11","0.07","1.3","30","39","20"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-02-12","0.01","0.0","37","41","32"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-02-13","0.03","0.6","32","34","30"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-02-14","0.05","0.5","26","30","22"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-02-15","0.00","0.0","27","37","17"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-02-16","0.00","0.0","35","43","26"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-02-17","0.00","0.0","35","45","25"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-02-18","0.04","0.0","42","55","29"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-02-19","0.13","0.0","47","55","38"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-02-20","0.00","0.0","42","49","34"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-02-21","0.00","0.0","42","51","32"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-02-22","0.00","0.0","46","57","35"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-02-23","0.63","6.2","38","43","32"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-02-24","0.00","0.0","35","39","31"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-02-25","0.02","0.0","39","46","32"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-02-26","0.00","0.0","36","45","27"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-02-27","0.00","0.0","34","41","26"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-02-28","0.01","0.1","32","39","24"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-01","0.00","0.0","36","44","28"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-02","0.06","0.0","39","50","28"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-03","0.21","1.7","37","42","31"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-04","0.00","0.0","42","56","28"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-05","0.00","0.0","51","59","42"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-06","0.00","0.0","47","60","33"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-07","0.00","0.0","45","58","31"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-08","0.00","0.0","45","57","32"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-09","0.13","0.0","48","57","39"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-10","0.00","0.0","45","49","41"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-11","0.26","0.7","37","43","30"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-12","0.00","0.0","38","47","28"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-13","0.00","0.0","47","54","39"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-14","0.00","0.0","41","50","31"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-15","0.00","0.0","39","49","28"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-16","0.40","2.9","39","46","32"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-17","0.00","0.0","40","47","32"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-18","0.00","0.0","47","54","39"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-19","0.00","0.0","51","65","36"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-20","0.00","0.0","54","63","44"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-21","0.00","0.0","54","63","44"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-22","0.00","0.0","52","64","40"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-23","0.00","0.0","54","62","46"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-24","0.00","0.0","54","65","42"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-25","0.00","0.0","57","68","45"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-26","0.00","0.0","49","58","40"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-27","0.00","0.0","41","49","33"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-28","0.11","0.0","48","57","38"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-29","0.38","0.0","47","53","40"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-30","0.00","0.0","47","58","36"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-03-31","0.00","0.0","46","58","33"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-01","0.00","0.0","52","59","44"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-02","0.40","0.0","49","57","41"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-03","0.00","0.0","41","44","37"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-04","0.07","0.0","44","50","38"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-05","0.16","0.0","45","51","38"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-06","0.20","0.0","45","50","40"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-07","0.26","0.5","43","52","33"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-08","0.56","5.7","35","40","30"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-09","0.00","0.0","36","47","25"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-10","0.00","0.0","41","49","33"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-11","0.00","0.0","42","52","31"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-12","0.44","3.7","38","44","32"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-13","0.00","0.0","43","55","31"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-14","0.03","0.0","46","52","39"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-15","0.00","0.0","48","61","35"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-16","0.00","0.0","53","67","39"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-17","0.00","0.0","62","78","46"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-18","0.00","0.0","67","79","55"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-19","0.00","0.0","57","66","47"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-20","0.30","0.0","48","59","37"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-21","0.03","0.0","46","52","40"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-22","0.01","0.0","48","56","39"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-23","0.00","0.0","51","61","41"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-24","0.00","0.0","54","65","42"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-25","0.00","0.0","56","70","42"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-26","0.00","0.0","63","78","47"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-27","0.00","0.0","66","80","51"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-28","0.00","0.0","71","80","61"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-29","0.00","0.0","57","64","50"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-04-30","0.00","0.0","62","78","45"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-05-01","0.00","0.0","57","69","45"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-05-02","0.00","0.0","45","56","33"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-05-03","0.00","0.0","50","57","42"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-05-04","0.00","0.0","49","62","36"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-05-05","0.00","0.0","53","67","39"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-05-06","0.00","0.0","52","64","40"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-05-07","0.00","0.0","55","69","40"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-05-08","0.00","0.0","62","79","44"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-05-09","0.00","0.0","69","83","54"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-05-10","0.00","0.0","63","76","50"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-05-11","0.00","0.0","64","84","44"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-05-12","0.00","0.0","73","90","56"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-05-13","0.00","0.0","70","79","60"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-05-14","0.00","0.0","69","83","55"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-05-15","0.05","0.0","73","83","62"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-05-16","0.17","0.0","66","75","57"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-05-17","0.00","0.0","66","75","57"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-05-18","0.00","0.0","67","74","59"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-05-19","0.00","0.0","64","76","51"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2001-05-20","0.00","0.0","62","74","49"
